date_time,plant_id,ambient_temperature,module_temperature,irradiation
2020-06-06 16:15:00,4136001,33.714940433333325,42.38712886666667,0.4327976923333333
2020-06-06 16:30:00,4136001,33.60099113793103,41.21095117241379,0.3867017306896553
2020-06-06 16:45:00,4136001,33.657895066666654,40.12103706666667,0.33048664
2020-06-06 17:00:00,4136001,33.36201868965518,38.70877489655173,0.2656780362068965
2020-06-06 17:15:00,4136001,33.07268886666666,37.05692040000001,0.2082114653333333
2020-06-06 17:30:00,4136001,32.425569413793085,34.998486896551725,0.145503933137931
2020-06-06 17:45:00,4136001,31.981884566666665,33.544722433333334,0.1147372735
2020-06-06 18:00:00,4136001,31.524796600000005,32.09003803333333,0.0715695982666666
2020-06-06 18:15:00,4136001,30.778523310344827,30.55973224137931,0.03898931
2020-06-06 18:30:00,4136001,30.2812236,29.55416656666668,0.0180381478
2020-06-06 18:45:00,4136001,29.741580172413794,28.65536179310345,0.0021596940082758
2020-06-06 19:00:00,4136001,29.318510866666664,27.892811,0.0
2020-06-06 19:15:00,4136001,28.99656524137931,27.534605931034488,0.0
2020-06-06 19:30:00,4136001,28.65788573333333,27.18081766666667,0.0
2020-06-06 19:45:00,4136001,28.304477034482755,26.77728789655172,0.0
2020-06-06 20:00:00,4136001,27.94598793333333,26.595780333333337,0.0
2020-06-06 20:15:00,4136001,27.288074344827585,26.094200310344824,0.0
2020-06-06 20:30:00,4136001,26.9000774,25.643047066666664,0.0
2020-06-06 20:45:00,4136001,26.508464931034485,25.122009275862062,0.0
2020-06-06 21:00:00,4136001,26.1909464,24.84469293333333,0.0
2020-06-06 21:15:00,4136001,25.930951,24.55359193333333,0.0
2020-06-06 21:30:00,4136001,25.632065241379312,24.262790000000003,0.0
2020-06-06 21:45:00,4136001,25.3672495,24.029856533333337,0.0
2020-06-06 22:00:00,4136001,25.177572344827592,23.72428220689656,0.0
2020-06-06 22:15:00,4136001,25.0475006,23.534215333333336,0.0
2020-06-06 22:30:00,4136001,24.92164444827586,23.52422248275862,0.0
2020-06-06 22:45:00,4136001,24.808846000000003,23.3340862,0.0
2020-06-06 23:00:00,4136001,24.802834999999995,23.34043683333333,0.0
2020-06-06 23:15:00,4136001,24.7329005862069,23.273788,0.0
2020-06-06 23:30:00,4136001,24.579077266666665,22.9552134,0.0
2020-06-06 23:45:00,4136001,24.532188689655168,22.799637344827584,0.0
2020-06-07 00:00:00,4136001,24.3857169,22.619037899999995,0.0
2020-06-07 00:15:00,4136001,24.392174500000003,22.688972866666663,0.0
2020-06-07 00:30:00,4136001,24.359045827586204,22.73495910344828,0.0
2020-06-07 00:45:00,4136001,24.391694266666665,22.958560066666656,0.0
2020-06-07 01:00:00,4136001,24.30218727586206,22.827804275862068,0.0
2020-06-07 01:15:00,4136001,24.342613866666667,22.832511500000003,0.0
2020-06-07 01:30:00,4136001,24.3064719,22.95313816666667,0.0
2020-06-07 01:45:00,4136001,24.19485365517241,22.8620615862069,0.0
2020-06-07 02:00:00,4136001,23.985088166666667,22.50505680000001,0.0
2020-06-07 02:15:00,4136001,23.82529931034483,22.16628610344828,0.0
2020-06-07 02:30:00,4136001,23.664291366666667,21.830670166666664,0.0
2020-06-07 02:45:00,4136001,23.31627113333333,21.218171166666664,0.0
2020-06-07 03:00:00,4136001,23.14063131034484,21.037621965517243,0.0
2020-06-07 03:15:00,4136001,23.056502233333333,21.101725266666666,0.0
2020-06-07 03:30:00,4136001,23.4088904137931,21.518097999999995,0.0
2020-06-07 03:45:00,4136001,23.646175233333327,22.129058866666668,7.678045999999997e-06
2020-06-07 04:00:00,4136001,23.873299,23.0493317,9.08570702e-05
2020-06-07 04:15:00,4136001,23.925614689655177,23.242368655172413,0.0
2020-06-07 04:30:00,4136001,23.995880266666667,23.3759725,0.0
2020-06-07 04:45:00,4136001,23.93255503333333,23.03222253333333,0.0
2020-06-07 05:00:00,4136001,23.76671406896552,22.608825724137933,0.0
2020-06-07 05:15:00,4136001,23.3882874,22.1521474,0.0
2020-06-07 05:30:00,4136001,23.313739655172416,22.205520310344827,0.0
2020-06-07 05:45:00,4136001,23.304092500000007,22.277756933333333,0.0020051966493333
2020-06-07 06:00:00,4136001,23.327774966666667,22.424058966666664,0.01179843906
2020-06-07 06:15:00,4136001,23.45449213793104,22.8433511724138,0.0303361282413793
2020-06-07 06:30:00,4136001,23.678839033333333,23.679221666666667,0.0494592853999999
2020-06-07 06:45:00,4136001,23.861757310344828,24.523913241379308,0.0546033535172413
2020-06-07 07:00:00,4136001,24.029326533333336,25.32207020000001,0.0703298707
